id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
MER57B1,123.108296666935,130.112726197842,116.103867136028,0.892332906463638,-0.164346051891445,0.642048283189855,1
Tigger6a,268.695397431876,290.447351143609,246.943443720143,0.850217579013294,-0.234096006584095,0.642465373990177,1
LTR9,167.907814655102,187.771922418227,148.043706891978,0.788423023982458,-0.342958187480717,0.643263092084137,1
LTR81A,80.8338271514459,68.3516994913229,93.3159548115689,1.36523240103803,0.44914655941331,0.643746141424116,1
Zaphod2,137.161898330544,127.321927164255,147.001869496833,1.15456836674479,0.207353603552395,0.644827123979879,1
L1PA5,1944.30524654756,2024.30459195919,1864.30590113592,0.920961157990349,-0.118787783691688,0.645576385802442,1
HERVKC4-int,24.2329749546984,27.2256633856452,21.2402865237516,0.780156803633686,-0.35816397464422,0.646926969971641,1
LTR10B2,24.8885718442539,20.0508550835044,29.7262886050033,1.48254468356607,0.568075587933302,0.647900459056051,1
MER6C,13.9349382422475,20.9831873474074,6.88668913708763,0.328200335967477,-1.60735137919733,0.649028786964411,1
MLT1E1A,541.787765030538,555.811355480339,527.764174580736,0.949538308954907,-0.0747018880625011,0.649645674404585,1
MER1A,938.624964626118,896.533131482041,980.716797770194,1.09389911352076,0.129479689561184,0.650815532386159,1
ERVL-int,245.748192779664,255.749449452364,235.746936106963,0.921788635759599,-0.117492113320778,0.65377328867816,1
tRNA-Ala-GCY,2.14600779689394,4.29201559378789,0,0,-Inf,0.653800594901406,1
L1M6,780.31784864703,743.336614638215,817.299082655845,1.09950063882381,0.136848442417232,0.653868982841333,1
L1MA2,1856.31339945021,1768.88808803236,1943.73871086806,1.09884775866754,0.135991520018112,0.654083695826062,1
Tigger13a,678.59963242296,661.213236301825,695.986028544095,1.05258937712251,0.0739427401390176,0.654220466770495,1
MER89,147.389498764672,134.312748116864,160.46624941248,1.19472091564131,0.256673646955974,0.65442665426526,1
MLT1F1,641.614696576457,604.501623566382,678.727769586532,1.12278899365437,0.167086826748893,0.654493639042551,1
LTR38C,19.2818917300958,13.3529374028956,25.2108460572959,1.88803746296517,0.916887391340567,0.654597111113331,1
MER97b,5.09660553330971,7.6302499445118,2.56296112210763,0.335894779430009,-1.57391872190789,0.655715026133765,1
MER94,855.49471175299,890.442469324594,820.546954181387,0.921504737755576,-0.117936511647865,0.65581880391218,1
MamRep4096,159.827492684136,176.728366695928,142.926618672344,0.808736148839412,-0.306258996495433,0.655902958888613,1
